fotograma,tipo_objeto,confianza,id_track,x1,y1,x2,y2,flag_plate,conf_plate,mx1,my1,mx2,my2,texto_matricula
1379,car,0.525,1087,1302,320,1341,348,0,0.000,0,0,0,0,
1379,car,0.323,1095,983,306,1076,345,0,0.000,0,0,0,0,
1379,car,0.412,1105,893,307,974,354,0,0.000,0,0,0,0,
1379,car,0.612,1107,1177,311,1235,356,0,0.000,0,0,0,0,
1379,car,0.433,1119,917,314,967,354,0,0.000,0,0,0,0,
1379,car,0.260,956,1464,324,1517,382,0,0.000,0,0,0,0,
1380,car,0.538,903,1260,319,1301,346,0,0.000,0,0,0,0,
1380,car,0.956,934,0,255,812,953,0,0.000,0,0,0,0,
1380,car,0.468,964,1429,324,1512,381,0,0.000,0,0,0,0,
1380,car,0.476,990,1384,325,1435,362,0,0.000,0,0,0,0,
1380,car,0.366,970,1429,324,1479,377,0,0.000,0,0,0,0,
1380,car,0.803,1009,1059,298,1174,392,0,0.000,0,0,0,0,
1380,car,0.408,1010,1387,324,1446,370,0,0.000,0,0,0,0,
1380,car,0.512,1018,1365,324,1397,357,0,0.000,0,0,0,0,
1380,car,0.518,1045,1344,322,1382,352,0,0.000,0,0,0,0,
1380,car,0.534,1087,1302,320,1342,349,0,0.000,0,0,0,0,
1380,car,0.651,1107,1179,313,1234,355,0,0.000,0,0,0,0,
1380,car,0.258,956,1464,324,1517,381,0,0.000,0,0,0,0,
1381,car,0.551,903,1260,318,1301,346,0,0.000,0,0,0,0,
1381,car,0.952,934,0,253,766,944,0,0.000,0,0,0,0,
1381,car,0.457,964,1429,324,1512,381,0,0.000,0,0,0,0,
1381,car,0.469,990,1384,325,1435,362,0,0.000,0,0,0,0,
1381,car,0.356,970,1429,324,1480,377,0,0.000,0,0,0,0,
1381,car,0.864,1009,1055,297,1172,393,0,0.000,0,0,0,0,
1381,car,0.396,1010,1387,324,1445,370,0,0.000,0,0,0,0,
1381,car,0.512,1018,1366,323,1398,357,0,0.000,0,0,0,0,
1381,car,0.498,1045,1343,322,1382,352,0,0.000,0,0,0,0,
1381,car,0.535,1087,1302,320,1342,349,0,0.000,0,0,0,0,
1381,car,0.671,1107,1179,314,1233,355,0,0.000,0,0,0,0,
1381,car,0.256,956,1465,324,1516,381,0,0.000,0,0,0,0,
1382,car,0.545,903,1260,318,1302,346,0,0.000,0,0,0,0,
1382,car,0.946,934,0,257,715,938,0,0.000,0,0,0,0,
1382,car,0.448,964,1428,323,1512,381,0,0.000,0,0,0,0,
1382,car,0.475,990,1384,325,1435,361,0,0.000,0,0,0,0,
1382,car,0.362,970,1430,324,1482,377,0,0.000,0,0,0,0,
1382,car,0.839,1009,1052,296,1172,394,0,0.000,0,0,0,0,
1382,car,0.401,1010,1386,324,1445,370,0,0.000,0,0,0,0,
1382,car,0.530,1018,1365,323,1397,357,0,0.000,0,0,0,0,
1382,car,0.536,1045,1344,322,1383,353,0,0.000,0,0,0,0,
1382,car,0.532,1087,1302,319,1343,349,0,0.000,0,0,0,0,
1382,car,0.698,1107,1176,312,1234,357,0,0.000,0,0,0,0,
1383,car,0.484,903,1260,318,1301,346,0,0.000,0,0,0,0,
1383,car,0.929,934,0,271,654,936,0,0.000,0,0,0,0,
1383,car,0.449,964,1428,323,1512,381,0,0.000,0,0,0,0,
1383,car,0.467,990,1384,325,1434,361,0,0.000,0,0,0,0,
1383,car,0.375,970,1431,324,1483,377,0,0.000,0,0,0,0,
1383,car,0.852,1009,1047,295,1170,396,0,0.000,0,0,0,0,
1383,car,0.384,1010,1386,324,1445,370,0,0.000,0,0,0,0,
1383,car,0.523,1018,1365,323,1397,357,0,0.000,0,0,0,0,
1383,car,0.518,1045,1344,322,1384,353,0,0.000,0,0,0,0,
1383,car,0.539,1087,1300,319,1342,349,0,0.000,0,0,0,0,
1383,car,0.699,1107,1175,311,1236,358,0,0.000,0,0,0,0,
1383,car,0.308,1095,983,307,1070,344,0,0.000,0,0,0,0,
1384,car,0.481,903,1258,318,1300,346,0,0.000,0,0,0,0,
1384,car,0.938,934,0,295,587,942,0,0.000,0,0,0,0,
1384,car,0.426,964,1428,323,1511,380,0,0.000,0,0,0,0,
1384,car,0.461,990,1384,325,1434,361,0,0.000,0,0,0,0,
1384,car,0.357,970,1430,324,1483,377,0,0.000,0,0,0,0,
1384,car,0.819,1009,1044,295,1169,397,0,0.000,0,0,0,0,
1384,car,0.393,1010,1387,324,1445,370,0,0.000,0,0,0,0,
1384,car,0.533,1018,1364,323,1397,357,0,0.000,0,0,0,0,
1384,car,0.538,1045,1344,321,1384,353,0,0.000,0,0,0,0,
1384,car,0.544,1087,1299,318,1342,349,0,0.000,0,0,0,0,
1384,car,0.689,1107,1174,311,1238,359,0,0.000,0,0,0,0,
1384,car,0.413,1136,935,317,987,355,0,0.000,0,0,0,0,
1384,car,0.343,1095,984,307,1068,344,0,0.000,0,0,0,0,
1385,car,0.425,903,1257,318,1299,346,0,0.000,0,0,0,0,
1385,car,0.896,934,0,344,525,997,0,0.000,0,0,0,0,
1385,car,0.428,964,1428,323,1512,381,0,0.000,0,0,0,0,
1385,car,0.479,990,1384,325,1434,361,0,0.000,0,0,0,0,
1385,car,0.363,970,1430,324,1483,377,0,0.000,0,0,0,0,
1385,car,0.816,1009,1041,295,1167,397,0,0.000,0,0,0,0,
1385,car,0.397,1010,1386,324,1445,370,0,0.000,0,0,0,0,
1385,car,0.534,1018,1364,323,1397,357,0,0.000,0,0,0,0,
1385,car,0.537,1045,1344,321,1385,353,0,0.000,0,0,0,0,
1385,car,0.592,1087,1299,318,1343,349,0,0.000,0,0,0,0,
1385,car,0.720,1107,1174,311,1239,360,0,0.000,0,0,0,0,
1385,car,0.409,1136,934,316,987,355,0,0.000,0,0,0,0,
1385,car,0.354,1095,983,307,1067,345,0,0.000,0,0,0,0,
1386,car,0.447,903,1257,318,1300,346,0,0.000,0,0,0,0,
1386,car,0.423,964,1427,323,1509,380,0,0.000,0,0,0,0,
1386,car,0.458,990,1384,325,1434,361,0,0.000,0,0,0,0,
1386,car,0.350,970,1430,324,1483,377,0,0.000,0,0,0,0,
1386,car,0.839,1009,1037,294,1165,399,0,0.000,0,0,0,0,
1386,car,0.388,1010,1387,324,1445,370,0,0.000,0,0,0,0,
1386,car,0.504,1018,1364,323,1397,357,0,0.000,0,0,0,0,
1386,car,0.527,1045,1344,321,1385,353,0,0.000,0,0,0,0,
1386,car,0.596,1087,1299,318,1343,349,0,0.000,0,0,0,0,
1386,car,0.735,1107,1174,310,1240,361,0,0.000,0,0,0,0,
1386,car,0.469,1136,927,315,983,355,0,0.000,0,0,0,0,
1386,car,0.384,1095,984,308,1064,346,0,0.000,0,0,0,0,
1386,car,0.391,1105,894,306,981,355,0,0.000,0,0,0,0,
1386,car,0.350,956,1453,323,1508,382,0,0.000,0,0,0,0,
1387,car,0.456,903,1257,318,1300,346,0,0.000,0,0,0,0,
1387,car,0.414,964,1427,323,1508,379,0,0.000,0,0,0,0,
1387,car,0.485,990,1384,325,1434,361,0,0.000,0,0,0,0,
1387,car,0.355,970,1430,324,1483,377,0,0.000,0,0,0,0,
1387,car,0.843,1009,1033,294,1165,401,0,0.000,0,0,0,0,
1387,car,0.408,1010,1386,324,1445,370,0,0.000,0,0,0,0,
1387,car,0.527,1018,1365,323,1397,357,0,0.000,0,0,0,0,
1387,car,0.531,1045,1344,321,1385,352,0,0.000,0,0,0,0,
1387,car,0.613,1087,1298,318,1342,349,0,0.000,0,0,0,0,
1387,car,0.758,1107,1174,310,1241,361,0,0.000,0,0,0,0,
1387,car,0.524,1136,930,316,985,355,0,0.000,0,0,0,0,
1387,car,0.413,1095,984,308,1063,346,0,0.000,0,0,0,0,
1387,car,0.415,1105,895,308,981,354,0,0.000,0,0,0,0,
1387,car,0.353,956,1454,323,1509,382,0,0.000,0,0,0,0,
1388,car,0.404,903,1256,318,1299,346,0,0.000,0,0,0,0,
1388,car,0.424,964,1427,323,1508,379,0,0.000,0,0,0,0,
1388,car,0.479,990,1384,325,1434,361,0,0.000,0,0,0,0,
1388,car,0.365,970,1430,324,1482,377,0,0.000,0,0,0,0,
1388,car,0.809,1009,1028,294,1163,403,0,0.000,0,0,0,0,
1388,car,0.410,1010,1387,324,1445,370,0,0.000,0,0,0,0,
1388,car,0.531,1018,1365,323,1397,357,0,0.000,0,0,0,0,
1388,car,0.527,1045,1344,321,1385,352,0,0.000,0,0,0,0,
1388,car,0.599,1087,1298,318,1342,349,0,0.000,0,0,0,0,
1388,car,0.797,1107,1173,310,1241,362,0,0.000,0,0,0,0,
1388,car,0.491,1136,933,317,988,355,0,0.000,0,0,0,0,
1388,car,0.355,1095,982,307,1061,347,0,0.000,0,0,0,0,
1388,car,0.367,1105,895,307,983,354,0,0.000,0,0,0,0,
1388,car,0.357,956,1454,323,1510,382,0,0.000,0,0,0,0,
1389,car,0.419,903,1253,319,1295,346,0,0.000,0,0,0,0,
1389,car,0.425,964,1428,323,1507,379,0,0.000,0,0,0,0,
1389,car,0.475,990,1384,325,1435,361,0,0.000,0,0,0,0,
1389,car,0.351,970,1430,324,1482,377,0,0.000,0,0,0,0,
1389,car,0.793,1009,1024,294,1161,405,0,0.000,0,0,0,0,
1389,car,0.411,1010,1387,324,1444,370,0,0.000,0,0,0,0,
1389,car,0.518,1018,1365,323,1398,357,0,0.000,0,0,0,0,
1389,car,0.520,1045,1344,321,1385,352,0,0.000,0,0,0,0,
1389,car,0.608,1087,1298,318,1342,349,0,0.000,0,0,0,0,
1389,car,0.786,1107,1174,310,1243,362,0,0.000,0,0,0,0,
1389,car,0.415,1136,935,317,989,355,0,0.000,0,0,0,0,
1389,car,0.298,1105,895,308,984,354,0,0.000,0,0,0,0,
1389,car,0.358,956,1453,323,1510,382,0,0.000,0,0,0,0,
1390,car,0.453,903,1251,319,1294,346,0,0.000,0,0,0,0,
1390,car,0.428,964,1429,323,1508,379,0,0.000,0,0,0,0,
1390,car,0.472,990,1384,325,1435,361,0,0.000,0,0,0,0,
1390,car,0.344,970,1430,324,1482,377,0,0.000,0,0,0,0,
1390,car,0.831,1009,1019,294,1159,407,0,0.000,0,0,0,0,
1390,car,0.420,1010,1386,324,1445,370,0,0.000,0,0,0,0,
1390,car,0.529,1018,1364,323,1397,357,0,0.000,0,0,0,0,
1390,car,0.520,1045,1344,322,1385,352,0,0.000,0,0,0,0,
1390,car,0.617,1087,1297,318,1342,349,0,0.000,0,0,0,0,
1390,car,0.781,1107,1174,310,1244,363,0,0.000,0,0,0,0,
1390,car,0.348,1136,936,316,993,356,0,0.000,0,0,0,0,
1390,car,0.476,1105,900,312,986,355,0,0.000,0,0,0,0,
1390,car,0.362,956,1452,323,1510,382,0,0.000,0,0,0,0,
1391,car,0.463,903,1250,319,1294,346,0,0.000,0,0,0,0,
1391,car,0.449,964,1429,323,1508,379,0,0.000,0,0,0,0,
1391,car,0.474,990,1384,325,1435,362,0,0.000,0,0,0,0,
1391,car,0.348,970,1430,324,1482,377,0,0.000,0,0,0,0,
1391,car,0.844,1009,1014,293,1157,408,0,0.000,0,0,0,0,
1391,car,0.423,1010,1387,323,1445,371,0,0.000,0,0,0,0,
1391,car,0.530,1018,1364,323,1397,357,0,0.000,0,0,0,0,
1391,car,0.525,1045,1344,322,1385,352,0,0.000,0,0,0,0,
1391,car,0.636,1087,1297,318,1342,348,0,0.000,0,0,0,0,
1391,car,0.798,1107,1174,310,1245,364,0,0.000,0,0,0,0,
1391,car,0.297,1136,936,314,996,356,0,0.000,0,0,0,0,
1391,car,0.496,1105,895,309,989,356,0,0.000,0,0,0,0,
1392,car,0.414,903,1253,319,1295,345,0,0.000,0,0,0,0,
1392,car,0.471,964,1429,323,1508,379,0,0.000,0,0,0,0,
1392,car,0.489,990,1384,325,1435,362,0,0.000,0,0,0,0,
1392,car,0.357,970,1430,325,1482,377,0,0.000,0,0,0,0,
1392,car,0.845,1009,1009,292,1155,409,0,0.000,0,0,0,0,
1392,car,0.414,1010,1386,324,1444,370,0,0.000,0,0,0,0,
1392,car,0.544,1018,1364,323,1396,356,0,0.000,0,0,0,0,
1392,car,0.553,1045,1344,322,1384,352,0,0.000,0,0,0,0,
1392,car,0.606,1087,1296,318,1342,349,0,0.000,0,0,0,0,
1392,car,0.842,1107,1175,311,1247,365,0,0.000,0,0,0,0,
1392,car,0.374,1136,927,313,990,356,0,0.000,0,0,0,0,
1392,car,0.549,1105,894,309,991,355,0,0.000,0,0,0,0,
1392,car,0.752,1142,1854,408,1910,551,0,0.000,0,0,0,0,
1393,car,0.417,903,1252,318,1295,344,0,0.000,0,0,0,0,
1393,car,0.470,964,1430,323,1508,380,0,0.000,0,0,0,0,
1393,car,0.499,990,1384,325,1434,362,0,0.000,0,0,0,0,
1393,car,0.366,970,1430,325,1483,378,0,0.000,0,0,0,0,
1393,car,0.890,1009,1002,292,1151,411,0,0.000,0,0,0,0,
1393,car,0.404,1010,1386,324,1442,369,0,0.000,0,0,0,0,
1393,car,0.538,1018,1365,324,1396,356,0,0.000,0,0,0,0,
1393,car,0.554,1045,1343,322,1384,352,0,0.000,0,0,0,0,
1393,car,0.616,1087,1296,318,1341,349,0,0.000,0,0,0,0,
1393,car,0.797,1107,1174,311,1247,366,0,0.000,0,0,0,0,
1393,car,0.555,1105,893,309,992,356,0,0.000,0,0,0,0,
1393,car,0.780,1142,1843,396,1901,544,0,0.000,0,0,0,0,
1394,car,0.450,903,1250,318,1295,346,0,0.000,0,0,0,0,
1394,car,0.464,964,1430,323,1508,380,0,0.000,0,0,0,0,
1394,car,0.502,990,1384,325,1434,362,0,0.000,0,0,0,0,
1394,car,0.353,970,1430,325,1482,378,0,0.000,0,0,0,0,
1394,car,0.835,1009,997,291,1148,412,0,0.000,0,0,0,0,
1394,car,0.422,1010,1386,324,1443,369,0,0.000,0,0,0,0,
1394,car,0.554,1018,1365,324,1396,356,0,0.000,0,0,0,0,
1394,car,0.579,1045,1343,322,1384,352,0,0.000,0,0,0,0,
1394,car,0.627,1087,1295,318,1341,349,0,0.000,0,0,0,0,
1394,car,0.773,1107,1174,310,1248,367,0,0.000,0,0,0,0,
1394,car,0.550,1105,892,309,993,356,0,0.000,0,0,0,0,
1394,car,0.820,1142,1829,380,1893,538,0,0.000,0,0,0,0,
1395,car,0.513,903,1248,318,1294,346,0,0.000,0,0,0,0,
1395,car,0.478,964,1430,323,1508,379,0,0.000,0,0,0,0,
1395,car,0.513,990,1384,325,1434,362,0,0.000,0,0,0,0,
1395,car,0.380,970,1430,325,1482,378,0,0.000,0,0,0,0,
1395,car,0.859,1009,992,291,1147,414,0,0.000,0,0,0,0,
1395,car,0.436,1010,1386,324,1443,370,0,0.000,0,0,0,0,
1395,car,0.549,1018,1365,324,1396,356,0,0.000,0,0,0,0,
1395,car,0.566,1045,1343,322,1383,352,0,0.000,0,0,0,0,
1395,car,0.618,1087,1295,318,1341,348,0,0.000,0,0,0,0,
1395,car,0.776,1107,1175,311,1249,367,0,0.000,0,0,0,0,
1395,car,0.571,1105,892,309,995,357,0,0.000,0,0,0,0,
1395,car,0.875,1142,1816,368,1886,534,0,0.000,0,0,0,0,
1395,car,0.320,956,1461,324,1516,381,0,0.000,0,0,0,0,
1396,car,0.516,903,1247,318,1295,348,0,0.000,0,0,0,0,
1396,car,0.476,964,1430,323,1509,380,0,0.000,0,0,0,0,
1396,car,0.514,990,1383,325,1434,362,0,0.000,0,0,0,0,
1396,car,0.370,970,1430,325,1482,378,0,0.000,0,0,0,0,
1396,car,0.876,1009,986,290,1145,417,0,0.000,0,0,0,0,
1396,car,0.432,1010,1386,324,1443,370,0,0.000,0,0,0,0,
1396,car,0.561,1018,1365,324,1397,356,0,0.000,0,0,0,0,
1396,car,0.591,1045,1343,322,1383,352,0,0.000,0,0,0,0,
1396,car,0.630,1087,1294,318,1341,348,0,0.000,0,0,0,0,
1396,car,0.778,1107,1176,312,1251,368,0,0.000,0,0,0,0,
1396,car,0.564,1105,891,309,994,357,0,0.000,0,0,0,0,
1396,car,0.874,1142,1803,353,1881,531,0,0.000,0,0,0,0,
1396,car,0.329,956,1461,324,1516,381,0,0.000,0,0,0,0,
1397,car,0.487,903,1246,318,1294,348,0,0.000,0,0,0,0,
1397,car,0.472,964,1430,323,1509,380,0,0.000,0,0,0,0,
1397,car,0.499,990,1383,325,1434,362,0,0.000,0,0,0,0,
1397,car,0.363,970,1430,325,1483,378,0,0.000,0,0,0,0,
1397,car,0.888,1009,980,290,1143,419,0,0.000,0,0,0,0,
1397,car,0.415,1010,1386,324,1442,369,0,0.000,0,0,0,0,
1397,car,0.539,1018,1365,324,1396,356,0,0.000,0,0,0,0,
1397,car,0.566,1045,1343,322,1383,352,0,0.000,0,0,0,0,
1397,car,0.620,1087,1294,318,1342,348,0,0.000,0,0,0,0,
1397,car,0.772,1107,1175,311,1252,369,0,0.000,0,0,0,0,
1397,car,0.498,1105,888,309,990,356,0,0.000,0,0,0,0,
1397,car,0.870,1142,1790,344,1875,526,0,0.000,0,0,0,0,
1397,car,0.322,956,1462,324,1516,381,0,0.000,0,0,0,0,
1398,car,0.463,903,1247,319,1293,348,0,0.000,0,0,0,0,
1398,car,0.464,964,1430,323,1509,380,0,0.000,0,0,0,0,
1398,car,0.500,990,1383,325,1434,362,0,0.000,0,0,0,0,
1398,car,0.356,970,1429,325,1482,378,0,0.000,0,0,0,0,
1398,car,0.906,1009,974,289,1141,421,0,0.000,0,0,0,0,
1398,car,0.410,1010,1386,324,1442,369,0,0.000,0,0,0,0,
1398,car,0.530,1018,1365,324,1396,356,0,0.000,0,0,0,0,
1398,car,0.559,1045,1343,322,1383,352,0,0.000,0,0,0,0,
1398,car,0.635,1087,1293,318,1341,348,0,0.000,0,0,0,0,
1398,car,0.776,1107,1176,310,1254,369,0,0.000,0,0,0,0,
1398,car,0.522,1105,888,309,989,356,0,0.000,0,0,0,0,
1398,car,0.883,1142,1778,342,1870,525,0,0.000,0,0,0,0,
1398,car,0.319,956,1463,324,1516,381,0,0.000,0,0,0,0,
1399,car,0.529,903,1247,319,1293,349,0,0.000,0,0,0,0,
1399,car,0.459,964,1430,323,1509,380,0,0.000,0,0,0,0,
1399,car,0.502,990,1383,325,1434,362,0,0.000,0,0,0,0,
1399,car,0.348,970,1428,324,1481,377,0,0.000,0,0,0,0,
1399,car,0.894,1009,967,289,1138,423,0,0.000,0,0,0,0,
1399,car,0.419,1010,1386,324,1442,369,0,0.000,0,0,0,0,
1399,car,0.528,1018,1365,324,1396,356,0,0.000,0,0,0,0,
1399,car,0.576,1045,1343,322,1384,352,0,0.000,0,0,0,0,
1399,car,0.631,1087,1293,318,1341,349,0,0.000,0,0,0,0,
1399,car,0.761,1107,1176,310,1255,370,0,0.000,0,0,0,0,
1399,car,0.431,1105,886,308,985,355,0,0.000,0,0,0,0,
1399,car,0.859,1142,1763,340,1869,538,0,0.000,0,0,0,0,
1399,car,0.330,956,1464,324,1517,381,0,0.000,0,0,0,0,
1400,car,0.503,903,1247,320,1292,349,0,0.000,0,0,0,0,
1400,car,0.478,964,1430,323,1509,380,0,0.000,0,0,0,0,
1400,car,0.513,990,1383,325,1435,362,0,0.000,0,0,0,0,
1400,car,0.365,970,1428,324,1481,377,0,0.000,0,0,0,0,
1400,car,0.892,1009,960,289,1135,425,0,0.000,0,0,0,0,
1400,car,0.442,1010,1386,324,1442,369,0,0.000,0,0,0,0,
1400,car,0.546,1018,1364,324,1396,356,0,0.000,0,0,0,0,
1400,car,0.579,1045,1343,322,1383,352,0,0.000,0,0,0,0,
1400,car,0.637,1087,1293,318,1341,349,0,0.000,0,0,0,0,
1400,car,0.795,1107,1175,309,1256,371,0,0.000,0,0,0,0,
1400,car,0.291,1105,884,308,982,354,0,0.000,0,0,0,0,
1400,car,0.886,1142,1748,338,1867,544,0,0.000,0,0,0,0,
1400,car,0.348,956,1464,324,1516,382,0,0.000,0,0,0,0,
1401,car,0.448,903,1247,320,1292,349,0,0.000,0,0,0,0,
1401,car,0.487,964,1430,323,1509,380,0,0.000,0,0,0,0,
1401,car,0.505,990,1383,325,1435,362,0,0.000,0,0,0,0,
1401,car,0.366,970,1428,324,1481,377,0,0.000,0,0,0,0,
1401,car,0.880,1009,953,288,1133,427,0,0.000,0,0,0,0,
1401,car,0.427,1010,1385,324,1443,370,0,0.000,0,0,0,0,
1401,car,0.522,1018,1364,324,1395,356,0,0.000,0,0,0,0,
1401,car,0.551,1045,1343,322,1384,352,0,0.000,0,0,0,0,
1401,car,0.628,1087,1293,319,1341,348,0,0.000,0,0,0,0,
1401,car,0.777,1107,1176,309,1256,371,0,0.000,0,0,0,0,
1401,car,0.298,1105,877,307,980,357,0,0.000,0,0,0,0,
1401,car,0.899,1142,1736,335,1865,546,0,0.000,0,0,0,0,
1401,car,0.338,956,1463,324,1515,382,0,0.000,0,0,0,0,
1402,car,0.493,903,1246,320,1292,351,0,0.000,0,0,0,0,
1402,car,0.472,964,1430,323,1510,380,0,0.000,0,0,0,0,
1402,car,0.491,990,1384,325,1435,362,0,0.000,0,0,0,0,
1402,car,0.349,970,1428,324,1480,377,0,0.000,0,0,0,0,
1402,car,0.831,1009,946,287,1130,429,0,0.000,0,0,0,0,
1402,car,0.438,1010,1385,324,1443,370,0,0.000,0,0,0,0,
1402,car,0.519,1018,1362,324,1394,356,0,0.000,0,0,0,0,
1402,car,0.556,1045,1344,322,1384,352,0,0.000,0,0,0,0,
1402,car,0.630,1087,1293,319,1341,349,0,0.000,0,0,0,0,
1402,car,0.746,1107,1176,309,1257,371,0,0.000,0,0,0,0,
1402,car,0.319,1105,874,307,978,358,0,0.000,0,0,0,0,
1402,car,0.886,1142,1725,334,1862,541,0,0.000,0,0,0,0,
1402,car,0.322,956,1464,324,1516,382,0,0.000,0,0,0,0,
1403,car,0.529,903,1246,320,1291,351,0,0.000,0,0,0,0,
1403,car,0.471,964,1430,323,1509,380,0,0.000,0,0,0,0,
1403,car,0.497,990,1383,325,1435,362,0,0.000,0,0,0,0,
1403,car,0.366,970,1428,324,1480,378,0,0.000,0,0,0,0,
1403,car,0.784,1009,938,286,1128,433,0,0.000,0,0,0,0,
1403,car,0.425,1010,1385,324,1443,370,0,0.000,0,0,0,0,
1403,car,0.515,1018,1362,324,1394,356,0,0.000,0,0,0,0,
1403,car,0.542,1045,1343,322,1384,352,0,0.000,0,0,0,0,
1403,car,0.623,1087,1293,320,1342,349,0,0.000,0,0,0,0,
1403,car,0.752,1107,1175,308,1258,372,0,0.000,0,0,0,0,
1403,car,0.904,1142,1715,333,1860,537,0,0.000,0,0,0,0,
1403,car,0.330,956,1464,324,1515,382,0,0.000,0,0,0,0,
1404,car,0.433,903,1246,320,1292,352,0,0.000,0,0,0,0,
1404,car,0.476,964,1430,323,1511,381,0,0.000,0,0,0,0,
1404,car,0.477,990,1384,325,1436,362,0,0.000,0,0,0,0,
1404,car,0.331,970,1427,324,1479,377,0,0.000,0,0,0,0,
1404,car,0.868,1009,930,285,1126,435,0,0.000,0,0,0,0,
1404,car,0.428,1010,1386,324,1444,370,0,0.000,0,0,0,0,
1404,car,0.512,1018,1362,324,1394,356,0,0.000,0,0,0,0,
1404,car,0.522,1045,1344,322,1384,352,0,0.000,0,0,0,0,
1404,car,0.626,1087,1293,319,1342,349,0,0.000,0,0,0,0,
1404,car,0.763,1107,1175,307,1260,373,0,0.000,0,0,0,0,
1404,car,0.914,1142,1704,332,1858,532,0,0.000,0,0,0,0,
1404,car,0.335,956,1464,324,1515,382,0,0.000,0,0,0,0,
1405,car,0.393,903,1245,320,1293,354,0,0.000,0,0,0,0,
1405,car,0.455,964,1430,323,1512,382,0,0.000,0,0,0,0,
1405,car,0.486,990,1384,326,1436,362,0,0.000,0,0,0,0,
1405,car,0.337,970,1427,324,1478,377,0,0.000,0,0,0,0,
1405,car,0.881,1009,921,285,1123,439,0,0.000,0,0,0,0,
1405,car,0.431,1010,1386,324,1444,370,0,0.000,0,0,0,0,
1405,car,0.505,1018,1362,324,1394,356,0,0.000,0,0,0,0,
1405,car,0.527,1045,1344,322,1384,351,0,0.000,0,0,0,0,
1405,car,0.636,1087,1292,319,1342,349,0,0.000,0,0,0,0,
1405,car,0.739,1107,1174,306,1262,374,0,0.000,0,0,0,0,
1405,car,0.916,1142,1695,332,1857,528,0,0.000,0,0,0,0,
1405,car,0.314,956,1465,324,1516,382,0,0.000,0,0,0,0,
1405,car,0.439,1105,870,307,963,354,0,0.000,0,0,0,0,
1406,car,0.433,903,1246,318,1293,352,0,0.000,0,0,0,0,
1406,car,0.459,964,1430,323,1511,380,0,0.000,0,0,0,0,
1406,car,0.491,990,1384,326,1436,362,0,0.000,0,0,0,0,
1406,car,0.338,970,1427,324,1477,377,0,0.000,0,0,0,0,
1406,car,0.861,1009,911,284,1118,442,0,0.000,0,0,0,0,
1406,car,0.420,1010,1386,324,1444,370,0,0.000,0,0,0,0,
1406,car,0.508,1018,1364,324,1396,356,0,0.000,0,0,0,0,
1406,car,0.508,1045,1343,322,1383,351,0,0.000,0,0,0,0,
1406,car,0.649,1087,1292,319,1343,348,0,0.000,0,0,0,0,
1406,car,0.761,1107,1174,305,1263,375,0,0.000,0,0,0,0,
1406,car,0.911,1142,1683,330,1857,526,0,0.000,0,0,0,0,
1406,car,0.338,956,1465,324,1516,382,0,0.000,0,0,0,0,
1407,car,0.381,903,1248,317,1294,351,0,0.000,0,0,0,0,
1407,car,0.471,964,1430,323,1511,380,0,0.000,0,0,0,0,
1407,car,0.482,990,1384,326,1435,362,0,0.000,0,0,0,0,
1407,car,0.334,970,1427,324,1477,377,0,0.000,0,0,0,0,
1407,car,0.840,1009,901,284,1114,445,0,0.000,0,0,0,0,
1407,car,0.413,1010,1386,324,1444,370,0,0.000,0,0,0,0,
1407,car,0.507,1018,1364,324,1396,356,0,0.000,0,0,0,0,
1407,car,0.506,1045,1343,322,1383,351,0,0.000,0,0,0,0,
1407,car,0.634,1087,1293,319,1343,348,0,0.000,0,0,0,0,
1407,car,0.752,1107,1174,305,1263,376,0,0.000,0,0,0,0,
1407,car,0.904,1142,1673,331,1857,523,0,0.000,0,0,0,0,
1407,car,0.353,956,1466,324,1516,382,0,0.000,0,0,0,0,
1407,car,0.358,1152,1255,319,1297,346,0,0.000,0,0,0,0,
1408,car,0.457,964,1430,322,1511,380,0,0.000,0,0,0,0,
1408,car,0.488,990,1384,326,1436,362,0,0.000,0,0,0,0,
1408,car,0.333,970,1427,324,1477,377,0,0.000,0,0,0,0,
1408,car,0.849,1009,890,284,1110,449,0,0.000,0,0,0,0,
1408,car,0.416,1010,1386,324,1444,370,0,0.000,0,0,0,0,
1408,car,0.505,1018,1364,324,1396,356,0,0.000,0,0,0,0,
1408,car,0.515,1045,1344,322,1383,351,0,0.000,0,0,0,0,
1408,car,0.628,1087,1293,320,1343,348,0,0.000,0,0,0,0,
1408,car,0.741,1107,1174,305,1264,377,0,0.000,0,0,0,0,
1408,car,0.893,1142,1664,330,1855,517,0,0.000,0,0,0,0,
1408,car,0.427,956,1460,323,1511,382,0,0.000,0,0,0,0,
1408,car,0.495,1152,1250,318,1297,349,0,0.000,0,0,0,0,
1409,car,0.454,964,1430,323,1512,381,0,0.000,0,0,0,0,
1409,car,0.469,990,1384,326,1436,362,0,0.000,0,0,0,0,
1409,car,0.330,970,1427,324,1477,377,0,0.000,0,0,0,0,
1409,car,0.881,1009,878,284,1106,455,0,0.000,0,0,0,0,
1409,car,0.400,1010,1386,324,1445,370,0,0.000,0,0,0,0,
1409,car,0.499,1018,1364,324,1396,356,0,0.000,0,0,0,0,
1409,car,0.503,1045,1344,322,1382,351,0,0.000,0,0,0,0,
1409,car,0.626,1087,1294,320,1344,348,0,0.000,0,0,0,0,
1409,car,0.757,1107,1175,305,1265,377,0,0.000,0,0,0,0,
